,0
180,-74.35184369131592
181,14.84415987420413
182,-109.3638322261819
183,-106.85227147134134
184,142.44664416299253
185,-87.2312803566408
186,-114.30834512785974
187,96.17868820934889
188,-46.903861752909215
189,9.270921941505199
190,0.2079246427808214
191,-76.72618813550594
192,-69.85254664616448
193,-83.51075627651879
194,135.62756880378382
195,-9.992673081340879
196,-76.44187794792987
197,7.824204646817805
198,-72.25590900187319
199,-91.83536346177891
200,6.397249607738892
201,-118.0023091554715
202,-72.92755499084458
203,-95.02598254063209
204,-75.1308709037437
205,-118.15553467425215
206,-1.7704538693398413
207,0.25105377292057907
208,-100.28187212114946
209,22.503591618035497
210,-85.38668809904426
211,-106.1031501890684
212,-91.3889935656011
213,-126.96053863884246
214,-66.98737787426943
215,-77.44953788349217
216,19.4503070444089
217,-77.9794570139671
218,14.514859737237755
219,-0.725089108394369
220,16.29331718469787
221,3.0765755175481164
222,-99.91430405490347
223,-73.34362930391707
224,-88.3178487199897
225,-78.20392106169231
226,96.26357846173113
227,8.980295009972599
228,-97.45487219567869
229,5.339883674791203
230,14.163494839384859
231,6.168327299772693
232,-81.40984828436683
233,10.483980943990053
234,-85.07539347795432
235,-91.58816043537198
236,-80.5975372588651
237,-91.13788091231211
238,-85.98019840273136
239,-81.41113637830642
240,-84.37912793807995
241,-120.9329946610607
242,15.701601997425984
243,-111.80233599181543
244,-93.39852448748377
245,13.321984497291586
246,-106.61683615430402
247,-82.41836150679272
248,90.6893857489316
249,-44.06167455715155
250,-73.06539000343064
251,-66.80820114662497
252,25.834302086288076
253,-129.48972851304987
254,4.536362849361159
255,-77.86570079882166
256,22.362331928112585
257,-7.372589723692143
258,2.60546595653818
259,-122.9084991934338
260,8.146108299613767
261,3.55256796856577
262,2.504493495519162
263,33.17428224793281
264,-78.06147821597263
265,136.92103294809584
266,-49.39666334268251
267,11.656917365635465
268,94.75716702151142
269,-87.20981196645974
270,-114.85790337953668
271,-98.30271427426115
272,20.016160000630258
273,-84.33132358383097
274,-107.27114757457075
275,112.93709860952296
276,-82.00389567969049
277,-16.38661807498355
278,12.813147391748435
279,-95.24211563558343
280,1.0683624397006302
281,-61.75495459558613
282,-92.87986964364379
283,8.379847896411006
284,-0.24755828155967388
285,-59.65437585400192
286,-85.74513906221807
287,-112.61922133083004
288,-104.73842399405106
289,-97.91782757345287
290,-30.07511566646481
291,-94.89570345428983
292,-75.16239000511138
293,-112.46692296708848
294,-69.81217449310397
295,-86.1582588211143
296,15.655930507397427
297,-79.46208071852537
298,-113.99865469161401
299,3.84683477447372
300,6.389362875438232
301,-115.41391807297963
302,16.64601155964376
303,88.16320958481889
304,149.98741976743017
305,-78.95012537631123
306,-83.01191252531459
307,-70.2874697915092
308,-121.89764976026362
309,-115.0142899714574
310,14.983070349158558
311,-64.65066673274725
312,9.140349049824701
313,-83.03575340333158
314,143.05095084237837
315,-123.39738143162734
316,-75.07099947722416
317,-79.0325858544129
318,-89.2489446829447
319,3.027998460962212
320,-93.21830737315409
321,-101.51612503793997
322,12.656918776867315
323,13.214467038709811
324,8.259282022389243
325,-82.26533334333581
326,3.5533700985002796
327,143.2444843834048
328,-79.55105672010875
329,5.613290842923674
330,11.444978278884198
331,-138.19422330690125
332,-127.78861060852924
333,-94.54580704946974
334,-77.85160084185465
335,17.6021204193178
336,-60.7116234496531
337,109.80706459894974
338,13.100935605870307
339,8.095349667812034
340,12.8979443501733
341,-95.74561465941179
342,-90.41211056847429
343,-6.847668496887094
344,-111.36831824531619
345,-35.687272069053485
346,-98.61398670911905
347,-82.51635394034967
348,-13.223660115862467
349,26.975973397352778
350,27.17586602610021
351,-84.36951105387777
352,-77.52255649722355
353,-94.1400868687551
354,-82.82934891193278
355,-110.08617987056378
356,-115.6307091967418
357,-92.76879159070589
358,-81.39484333284452
359,-108.95889165703319
360,-102.29419426357838
361,-98.62723052864821
362,19.226143444393227
363,-60.95381099802756
364,12.58584508014342
365,-89.41570117952776
366,-72.03198125528831
367,25.06273896931068
368,-91.47142831516265
369,-117.98104611689615
370,142.34930519358392
371,-6.1984641735674595
372,15.57350283156035
373,-84.11224106450271
374,143.82031176008618
375,-76.60662663884796
376,143.32021979275277
377,11.230317106357063
378,-57.64419253057566
379,-75.67148791998164
380,108.24614481300459
381,-79.9513196825041
382,3.024850787092899
383,-60.42892679114007
384,-79.72727455934677
385,-104.91593141432841
386,33.571896200848734
387,-83.16240384670469
388,1.6731472297305765
389,5.309716560819009
390,18.053047665091576
391,-113.9969185150904
392,-81.39795311966364
393,12.655688962703966
394,21.218352450077614
395,-77.53830735820851
396,4.659398316850452
397,-65.94518499875747
398,-29.932868985656704
399,-106.47521804554367
400,5.249882648100497
401,7.065749756507915
402,-1.0970401521193907
403,-89.09036947999739
404,144.67287381177601
405,-80.82016148172706
406,-120.32115766916017
407,16.8214288978684
408,-88.79755375296249
409,-117.78881073525773
410,-92.0994736819946
411,11.201709023081058
412,-85.90904949676482
413,-84.95626853319126
414,24.94819397979961
415,0.23007438038457406
416,-3.120067022369507
417,-87.16708814035277
418,-124.8739632034387
419,-82.86486298831353
420,88.78175732190296
421,5.408055773883594
422,-111.71717594807086
423,131.46398040430907
424,29.229671661085682
425,101.09256149430229
426,25.659298932461486
427,9.092284499018238
428,-74.15399629174455
429,-107.34243582989357
430,175.88717898212818
431,13.798694679792366
432,15.94052653737242
433,13.007071074976743
434,-97.02109268617865
435,-87.3144043697526
436,6.447342422040497
437,0.6126072735087382
438,-1.6860179249545215
439,-90.01430390918489
440,-116.94034346264257
441,3.0778851233843985
442,14.661089264207964
443,3.4902861875214577
444,-80.55779424272704
445,21.25202411911806
446,-108.77778709039487
447,-83.71859217086384
448,-122.2536926339345
449,1.1577402544260464
450,-140.65639358108
451,-97.95804503935732
452,18.091853738726346
453,-84.88945013124054
454,-70.1587897986827
455,-98.76395497348841
456,11.786898878402303
457,-115.03491331843038
458,117.99184625771834
459,13.872493847388657
460,134.96958248834503
461,-91.14892301615697
462,-117.55449634106188
463,-81.00738991962277
464,-5.493569082033388
465,-72.0544486563673
466,-120.80110162001972
467,23.590834978552497
468,-81.91026190919152
469,89.35254643021221
470,12.677078097021361
471,0.45210186937554553
472,-123.7992609175794
473,-112.03546639216623
474,-100.68525428753755
475,137.6818723645917
476,-76.10451935942729
477,-117.81309281434054
478,-99.62405409512652
479,-71.59536641271644
480,-75.65618975764849
481,-73.46784001874987
482,-74.24020063273993
483,-90.31635223376789
484,-86.19439769829197
485,-113.96949378363142
486,197.80713865083948
487,8.925534560520804
488,-8.91072712024658
489,-63.26169943719638
490,-75.88210388341797
491,11.855912574500286
492,10.963188463189224
493,-104.29413210472002
494,8.680305582749968
495,10.640661841486681
496,27.482835720422276
497,18.172202906717402
498,11.436503090722256
499,-73.21000429067546
500,13.124511592709421
501,-80.6732028640573
502,21.55769373503104
503,-138.7224750473589
504,13.463858659687514
505,-105.59437889005456
506,-102.85232404354156
507,9.633454171924203
508,20.141605844066913
509,88.26129008200614
510,-72.15347273945443
511,19.789272005042868
512,-10.89525038477301
513,-75.60152824496478
514,2.8057105166970224
515,-95.556121573798
516,12.948238179238174
517,-77.27495496105435
518,-105.95862807150083
519,-98.75316347293224
520,5.287987226925492
521,-122.3365835701578
522,12.918516733969323
523,-76.62361673855969
524,21.799847631102175
525,8.665935858212919
526,9.424927825039584
527,-84.66995224338204
528,113.26481494882124
529,-82.40446382447168
530,-116.2253517347792
531,10.862327758339418
532,16.082346240719946
533,-93.00757163651457
534,-86.36827603808152
535,-92.86535276569428
536,177.62038483856054
537,12.638788760097164
538,-95.24477719218412
539,9.953260646871568
540,-103.79495455006351
541,7.705686192293054
542,12.207811370413594
543,-103.33788969609184
544,137.77120980336582
545,-126.90441387322996
546,-120.75108105976022
547,22.745213113401018
548,-96.10462676497716
549,-114.44264013054239
550,10.238137445881131
551,-15.24903446818626
552,-118.52950706381138
553,-75.12330525303095
554,100.94501826294544
555,-75.97437483792979
556,-85.31171658574891
557,-93.3817935930884
558,-82.49341061846191
559,-75.19961731224441
560,14.476016057989078
561,-63.856855572901196
562,-101.930376940545
563,-10.283284621131246
564,-98.86457749553513
565,-84.33884710003092
566,10.833335586826813
567,119.61997669512017
568,3.9665981450990797
569,19.31449007845805
570,21.897416893679672
571,-84.26835367599217
572,18.21212452194973
573,-83.08252886505817
574,5.7210374467398974
575,-84.60816667278226
576,14.463260230070013
577,-108.40102052215924
578,-78.55776227320688
579,-82.82412183510702
580,-76.91689986909037
581,5.936610416765025
582,-114.26563262901706
583,-65.65006275498247
584,-80.86073550122222
585,-64.66694311361479
586,4.840923157487928
587,3.11887717207703
588,-81.95866778141625
589,2.8671054781522063
590,-127.06324138198684
591,-82.27058188283686
592,83.2018903131517
593,26.29323841954804
594,-92.94347485887079
595,-98.31574191293085
596,-66.09697210392451
597,-97.84197186643834
598,17.547018744519576
599,-1.712567689495368
600,-80.93187390166206
601,-109.19815175120615
602,-8.67848530040954
603,10.93438968171095
604,7.273422958137565
605,-92.2023576778593
606,19.401501589914087
607,-97.01497961425775
608,13.620421497738059
609,-94.42904366918455
610,-84.97081390381308
611,-64.96622188620388
612,17.90583626505228
613,-99.54924240960233
614,-108.59983210236318
615,-46.11922017382405
616,-120.90708023885175
617,-104.50176190080687
618,81.49686327316225
619,-95.08594088794169
620,-117.27554010052718
621,-43.65766455692002
622,-86.82182675968865
623,-77.47566080329456
624,-101.92055784319498
625,-0.3191633381480523
626,-78.28770737271176
627,18.145237389719682
628,-77.58051245595271
629,-80.82087721937944
630,7.926670893054265
631,5.565423926871717
632,-96.03854157255896
633,145.118687688481
634,4.860916293685887
635,150.7508963090669
636,11.809238065978015
637,-97.40814756475363
638,-84.28236207834786
639,17.153034402061188
640,13.724003291256212
641,-112.80136790672655
642,9.876710466699343
643,31.075592575084016
644,122.90498772841374
645,17.67712918703606
646,-0.4332200576923776
647,-8.180125100341956
648,177.07276047592384
649,-55.842460637002674
650,-83.62227745466224
651,0.769993686213507
652,100.83184206698753
653,24.92829694734056
654,-117.57859642930093
655,11.748655691204602
656,-67.18104901407948
657,17.14813945027682
658,-103.19806588811552
659,12.36090593338475
660,-88.27429892094783
661,-98.66204162611167
662,3.059077293063129
663,-80.26717364525021
664,-74.36610600866038
665,-85.20330667648733
666,-84.44622467952269
667,-86.47112798620846
668,-0.05498250020577887
669,-1.134382503892711
670,4.370639809044406
671,18.0322959252429
672,-71.03752209517135
673,-92.2033759889519
674,-94.84468607915436
675,16.854896888178907
676,14.113323880615177
677,-72.74721079526637
678,2.0715254799837375
679,14.305080369055073
680,-125.34478260321963
681,-114.69587948496445
682,21.17446352618716
683,-122.5573593772088
684,2.414054839900896
685,10.722957140575605
686,-75.34913587154087
687,-85.57184655886402
688,26.96781218754057
689,12.75598168495336
690,14.425901936452261
691,-99.02707061539978
692,4.633429963509512
693,-70.00462761053555
694,-133.9833400908057
695,14.80296792450778
696,-81.48548358656586
697,169.8548873659069
698,-80.37255146998706
699,6.029821626696356
700,-112.41307645243704
701,-40.7489374938396
702,17.205380936233194
703,-118.7254378938244
704,9.05016058888396
705,9.290820551126096
706,-77.7664784750079
707,-108.41606684973854
708,4.469519622663146
709,-94.55337582377878
710,-95.56497774310782
711,-72.97707841164718
712,-106.94631275358745
713,4.198621202527034
714,-79.54218296752022
715,-76.27903731903056
716,15.464672057499902
717,-100.62334851583228
718,-90.08535355174732
719,8.969931780789665
720,-83.90330163778769
721,-73.37206513500281
722,-97.21297870399373
723,-106.96080682443714
724,24.045441518157226
725,-95.96152207278502
726,-8.31794127978488
727,-91.1330468249573
728,3.978356904408997
729,-12.25905057872605
730,-80.01687168605413
731,-79.86996231017574
732,-75.91914354598093
733,-114.5258548634154
734,-60.627721257975914
735,-121.13582502446522
736,-98.5507254814854
737,-90.24423833187501
738,-116.89477369829648
739,16.459868587432645
740,-99.96495274938952
741,5.790161210322198
742,-117.74412269357909
743,15.322818508428202
744,0.8724650053320642
745,4.4211811591299295
746,4.229934643875826
747,22.493431253261228
748,-112.82446574764064
749,-91.22318098600304
750,-1.2712350509778907
751,12.864960115696963
752,-101.94681676037655
753,181.40411038740265
754,4.355504980461488
755,-3.741529695831242
756,-101.44359021490943
757,-15.092625863102679
758,14.199560248835326
759,-79.36380222100486
760,14.450037055832292
761,11.949746954120219
762,-102.10092426965092
763,-62.71915468877746
764,-90.95719983986419
765,3.5158549704376334
766,30.63451114996252
767,109.97177928706327
768,1.1017855916000514
769,10.873104045243062
770,-77.16188738839867
771,2.625036535107728
772,-60.04489929247373
773,7.101214269571743
774,18.575883570252238
775,2.7888572422415616
776,-1.0948011402008642
777,-80.97147063898205
778,1.1320204373489071
779,-82.23518636583674
780,-85.42140410084718
781,13.868501135692954
782,16.393050841073787
783,-87.93266545149729
784,16.129028324083393
785,19.567880824210867
786,13.104096264791588
787,-3.2574476579592497
788,-54.198759715567995
789,-95.58940969677705
790,-12.979066140671657
791,1.9837649702784539
792,-71.12364334895136
793,1.4501541684554626
794,124.56880643897128
795,-121.74492734931336
796,23.817110696449706
797,66.63539711753579
798,-0.851471414320794
799,-9.166175695790303
800,-128.7853075337471
801,-68.71223785868278
802,4.591741838595005
803,36.27692848652985
804,-60.331056580941556
805,-113.9122210234719
806,-119.22721305872341
807,-115.88010278917452
808,-99.62504070512853
809,-84.47451700448195
810,156.2604318043464
811,-104.68277871504462
812,-90.9261458669828
813,19.287297745523624
814,50.573371722025904
815,-94.59171612407268
816,13.329702477135358
817,-73.00144034519792
818,-134.07722516993633
819,-112.95961239621555
820,-86.23731461828537
821,9.272092415516783
822,-2.069576288206889
823,12.389145964881152
824,-84.62977304019009
825,-87.96408787224253
826,-78.85189599911477
827,-114.14927389828804
828,-118.17732713104768
829,-79.71588247638962
830,-120.68200297330482
831,11.200651909732866
832,18.651254928604004
833,36.77894930907922
834,13.074735252774978
835,-80.23824256547645
836,-84.19262855617815
837,-114.18510157069791
838,-70.65663562514723
839,-110.39101918402808
840,-119.70860515402462
841,8.425886115643904
842,-84.02825082563108
843,-103.25350860097338
844,-72.07040820521648
845,-96.93269154849541
846,-76.05511972369766
847,-82.69048664061216
848,-79.2737459254453
849,-118.47984401865251
850,8.56232061429704
851,-76.17020220680706
852,8.637500136205668
853,12.470203634052918
854,-72.87350828464325
855,14.551583820793391
856,15.36633687086185
857,-95.68404156559315
858,1.908420282358554
859,-1.9225912519988506
860,14.67881047173967
861,-114.99407178020282
862,11.438267219080988
863,163.1876914798715
864,13.993906890437469
865,-65.12090655970482
866,13.564784670530264
867,-2.5496305297914836
868,-74.77620728352979
869,-115.9155671975923
870,-1.1299457002035618
871,-5.8562970556953236
872,-82.5604590741642
873,-22.132431906985847
874,-144.24176348472446
875,5.025221200553347
876,-70.2734040162431
877,9.583488700938744
878,-75.73951418706189
879,-108.79225181050536
880,0.3199471233527302
881,-80.97194363692589
882,14.256742638232554
883,-81.08944057414877
884,30.53227365132753
885,139.54161056257433
886,-122.82470425711291
887,-80.64011726211778
888,-79.92482059377573
889,8.13291884103908
890,-100.19516109082437
891,-77.39638156052494
892,28.64526940064455
893,-92.30734571395027
894,-137.50593505945344
895,13.930685595033356
896,7.515675904988221
897,-8.82635705299008
898,-118.93600188665515
899,-84.15521162272896
900,-80.8410084912441
901,-74.24843748913109
902,107.7869170283598
903,1.9239468936766115
904,-7.971026539515234
905,-84.82877250299296
906,117.32986518816291
907,16.693314248284743
908,-84.03142780626081
909,9.739334271786507
910,16.63949131259358
911,-31.69271173373513
912,-88.76480231340373
913,-5.340532481762739
914,-94.91074103530747
915,147.55887424713646
916,-78.76498760462258
917,-101.13986684363464
918,-105.74997000546604
919,-104.16725954393794
920,-115.0416603335083
921,-84.29876534230236
922,7.726550477936471
923,5.966104990275927
924,-98.05301562159443
925,-74.0110920142781
926,-84.34157947755492
927,10.18712809340712
928,-112.00710285121139
929,-116.29493337851412
930,-91.24338493261646
931,17.325252433548684
932,-94.34835339189105
933,-79.96411775181016
934,19.909893354961866
935,4.088056117599122
936,-72.5674539025182
937,19.413390508666204
938,-113.97925491201
939,-90.0511985555494
940,9.5955853732348
941,9.67804074267722
942,12.692816939547393
943,-89.54421580254646
944,114.72666264039594
945,-100.59772579133985
946,-72.32184381762562
947,-115.96683294311401
948,-71.74039101962835
949,-137.37261597712117
950,9.186749433836889
951,-4.164718518218903
952,-79.42546855633596
953,-93.40561705106747
954,-108.90585803866198
955,-74.20724113612084
956,-117.2725934716718
957,10.169685046683513
958,-13.297970880265908
959,-84.3318238265671
960,9.00028328725443
961,12.007319726681265
962,-93.79345285131564
963,12.595889919400685
964,14.85043507815063
965,-96.66282423107799
966,-89.20358117848991
967,-85.78117907031282
968,-86.87440163082124
969,-0.17700713167921317
970,-119.17562079486363
971,-85.9255203478723
972,-95.80123545475027
973,7.030402530265503
974,-81.81294717188038
975,-114.25266892510022
976,1.280671269044549
977,-98.02777774825674
978,12.618905013412425
979,-106.5266019355041
980,108.57529087593964
981,-122.15465192647166
982,12.715144635737559
983,-74.05922960315142
984,8.973574738797037
985,13.162632154006024
986,-99.76434279533235
987,13.468648481268808
988,-18.672813614112396
989,113.32079407898351
990,-62.35584190876965
991,-89.97157548502966
992,176.35330488135247
993,132.3452437276207
994,-107.99427926755888
995,-85.39949234566718
996,10.114245188261743
997,-78.00791644269603
998,-74.86353300925578
999,26.078883252859885
1000,-69.72056077721317
1001,17.313825139028403
1002,14.942884557995114
1003,-95.67852738445374
1004,15.150155435346596
1005,-80.54605967687003
1006,-83.98112530811233
1007,-79.69885799158541
1008,-88.39405934420645
1009,120.6581251268808
1010,-66.82248722300601
1011,-111.11559412732818
1012,-88.35607015349349
1013,15.456771786952743
1014,7.9046601868692505
1015,117.57444586113273
1016,-113.05500301555465
1017,-10.06611744886427
1018,-0.3055879546679363
1019,13.338963964591446
1020,-88.69172528985162
1021,10.520732216684404
1022,-87.00405586173221
1023,11.718587630676788
1024,21.13208846564714
1025,-79.23758374691899
1026,14.8917694907398
1027,14.448535061497092
1028,15.404201051406535
1029,3.2699638557500084
1030,8.136492001491012
1031,-73.25998993408791
1032,3.4570388663649467
1033,6.732204357824697
1034,-70.39213786046665
1035,20.174094217334563
1036,-114.60484193254243
1037,-117.03257635040163
1038,-0.258489489626866
1039,78.25562754428417
1040,-79.23892252837521
1041,-103.29145231413658
1042,-93.61962225645523
1043,-117.18361976800374
1044,-87.09092755855563
1045,-117.91188252631859
1046,-124.01380775895439
1047,-84.7902938183242
1048,-115.29382979533047
1049,-84.53996406259861
1050,-8.273402949124398
1051,-96.43405889533555
1052,-82.30937066841362
1053,-99.08300592385301
1054,-81.53709874469479
1055,-124.39516582390549
1056,13.458371961854604
1057,12.472150320994462
1058,-86.65719186020685
1059,145.5069433302424
1060,-75.0991926374753
1061,176.62370126506303
1062,-76.56059078266912
1063,-74.6056686120883
1064,-81.09686232670406
1065,-132.80847480799324
1066,54.959984240863
1067,-117.02242353486521
1068,-101.03332353213429
1069,22.795232755435894
1070,-118.78393122910214
1071,15.90621326243497
1072,-1.4376434630071167
1073,-87.74642182428902
1074,-125.89310217500386
1075,-119.25073493510176
1076,21.52467219549956
1077,11.175550859184352
1078,-111.15545063850725
1079,13.158901635187851
1080,-100.50863845830592
1081,-110.40449453561277
1082,-95.29762394438374
1083,-93.23292706470029
1084,-90.85141258415524
1085,-110.49811463599805
1086,-83.19832403154753
1087,-78.84346663027286
1088,21.32438097003062
1089,8.051888303309989
1090,-30.980258037172778
1091,-4.2996638322294825
1092,-10.680538324810001
1093,10.719582416846091
1094,3.5543681825799736
1095,-80.12661941383698
1096,-82.96295015472306
1097,8.348070005935142
1098,-91.19957283406015
1099,-77.41167345704558
1100,-115.59974782762635
1101,164.9355240779141
1102,12.68514244116482
1103,-99.45796343628155
1104,8.852949357430004
1105,-79.64933336649068
1106,-111.74105612665186
1107,13.297080191602927
1108,2.0849949429078842
1109,-104.76848618713777
1110,13.353785488510077
1111,121.86536178022894
1112,-93.66355124598341
1113,-108.40065466942495
1114,9.604407971507438
1115,16.642963334423623
1116,174.66499832808415
1117,-67.0490815567799
1118,14.714739420710261
1119,-85.67274418553292
1120,-81.36909939506108
1121,-125.86068721766964
1122,-117.38447676872752
1123,129.2941208849802
1124,-9.17371757305058
1125,-112.22189843385603
1126,14.737489840988115
1127,11.590582846350062
1128,-82.38973082344384
1129,-75.48129904737135
1130,-0.9461609560236589
1131,-85.44406276135287
1132,-107.39809035140567
1133,8.856008940244427
1134,-102.78334776860585
1135,144.9717115970573
1136,-101.45318304622293
1137,137.64617473152902
1138,14.074258218908396
1139,144.1442301345651
1140,-81.57315520429137
1141,-92.82401348614106
1142,-70.90345378190678
1143,114.38614737791612
1144,-74.64069475045018
1145,-81.09397780078656
1146,11.787575789313866
1147,9.4628572466844
1148,-84.28175999424911
1149,22.19442473120873
1150,-80.78983139989852
1151,14.626927978607366
1152,17.91164617103671
1153,18.256661954314165
1154,-71.88807599868282
1155,-107.4269997327676
1156,-96.10381857287992
1157,-91.83173857669902
1158,-93.92283182558984
1159,17.670269146592123
1160,12.200342446445502
1161,-110.84388942881324
1162,4.4039635022495585
1163,8.001192259140893
1164,-77.67431776108111
1165,-99.3962861479685
1166,3.11610278281304
1167,129.64446468562747
1168,18.875882003766616
1169,96.08893167648421
1170,-87.95220085837778
1171,-68.66020780262797
1172,-49.02650151747838
1173,11.84859427626402
1174,-114.52085492992049
1175,-9.57191392736585
1176,14.672787629560183
1177,15.393053901585771
1178,-126.88710769250238
1179,14.313679331538951
1180,1.1767199354767852
1181,-109.7725746718565
1182,-115.36215041751069
1183,-119.58015102188376
1184,-97.18004810559384
1185,9.163577051276128
1186,14.487410388121251
1187,-0.9608640713364462
1188,53.52402497365202
1189,11.531820973164258
1190,5.302836627649962
1191,-74.95852898259622
1192,17.533953532409637
1193,13.159967200943758
1194,-113.24473968384437
1195,145.8013945966357
1196,-122.06856714520406
1197,-112.65103809811387
1198,-75.49382755307344
1199,-93.69750742691456
1200,10.04748305089162
1201,-87.57511242644257
1202,-3.0507822668953
1203,146.43207366070496
1204,147.51102592143457
1205,12.269419171575997
1206,-74.43656074178335
1207,-119.3073189364564
1208,13.311543262338802
1209,-118.41652393545709
1210,-97.6618965941581
1211,-90.14206314507307
1212,-114.88475442131862
1213,-77.79737140417431
1214,16.231419655939874
1215,-81.35801307829152
1216,-84.95409617680262
1217,-66.58878539067068
1218,16.02549991843967
1219,91.20535379039136
1220,9.222028020361298
1221,-14.604619531833896
1222,-88.4555015740517
1223,-97.56733239374068
1224,-114.28500256905366
1225,-119.42231075677883
1226,-80.32766588085113
1227,-91.23177443482423
1228,49.614890664971874
1229,-70.6706225327632
1230,-7.612883316291892
1231,-56.443557904859425
1232,12.206473337780949
1233,4.197521533102845
1234,-117.89678198060685
1235,-72.01133499869394
1236,20.571332030146518
1237,10.530678425904371
1238,19.597570671242043
1239,10.55069230834244
1240,4.514257586507439
1241,-122.10705128696499
1242,-96.92743666461533
1243,9.703196455959647
1244,-91.80356302376647
1245,16.55917231135547
1246,-94.82812417918139
1247,-97.62668044566973
1248,12.887850512361128
1249,2.042077304880117
1250,-75.18574959788894
1251,-2.7703469692917415
1252,-82.26783162867642
1253,-86.64659005958708
1254,-92.4189577060885
1255,-9.127666600327329
1256,1.45703720106007
1257,-82.68748779017112
1258,-110.03234555821777
1259,13.176158463927505
1260,-77.58085017430317
1261,8.291823290516913
1262,9.033416061512192
1263,-57.514339396548905
1264,3.5336218027218362
1265,19.03902941826644
1266,-113.83014046532544
1267,-110.45116166995899
1268,-108.26236831226068
1269,16.965596065002394
1270,-12.976897079216927
1271,-102.31900921950974
1272,13.31577455265085
1273,8.599533918192293
1274,-69.43363674067866
1275,-111.85601815504135
1276,-99.91439891713623
1277,1.1750366428717836
1278,-99.96033284521918
1279,-0.7712873601585781
1280,8.435378835520327
1281,9.508370050563341
1282,12.0504719025552
1283,20.993864115317574
1284,-1.2156424810388802
1285,10.271676950576824
